28006, PHOTALINE LASER 14 DEVELOPER REPLENISHER CONCENTRATE;POTASSIUM HYDROXIDE, POTASSIUM SULFITE, POTASSIUM CARBONATE, HYDROQUINONE, WATER; STRONG ACIDS, STRONG BASES;KEEP AWAY FROM STRONG ACIDS;Respiratory Protection:SHOULD NOT BE NECESSARY UNDER NORMAL CONDITIONS. IF EXPOSED TO VAPORS THAT EXCEED TLV OR PEL, WEAR APPROVED VAPOR RESPIRATOR. Ventilation:NOT PROVIDED Protective Gloves:IMPERVIOUS Eye Protection:PROTECTIVE GOGGLES. Other Protective Equipment:AS NECESSARY TO PREVENT SKIN CONTACT. EYEWASH FACILITIES IN VICINITY OF USE. Work Hygienic Practices:NOT PROVIDED Supplemental Safety and Health ABBREVIATION: N/A;
DIMETHYL KETONE, 2-PROPANONE, AX0126;ACETONE (SARA 313) (CERCLA) (MAY CONTAIN INGREDIENT 2), BENZENE (SARA 313) (CERCLA), EXPLO HAZS:W/AIR. IGNIT MAY OCCUR @ TEMPS BELOW PUBLISHED, ING 3:& VAP/AIR CONT TIME & ARE INFLUENCED BY PRESS, ING 4:ESP IN PROC OPERATING UNDER VACUUM IF SUBJECTED TO, ING 5:UNDER ELEVATED PRESSURE IF SUDDEN ESCAPE OF VAPORS OR, RESP PROT:SPECIFIED CNDTNS (SEE YOUR SFTY EQUIP SUPP)., ING 7:IMPLEMENTED TO REDUCE EXPOSURE.; ACIDS, OXIDIZERS, POTASSIUM T-BUTOXIDE, NITRIC AND SULFURIC ACID MIXTURE, BROMINE, CHLORINE;HEAT, CONTACT WITH IGNITION SOURCES;Respiratory Protection:IF WORKPLACE EXPOSURE LIMIT(S) OF PROD/ANY COMPONENT IS EXCEEDED (SEE TLV/PEL), NIOSH/MSHA APPRVD AIR SUPP RESP IS ADVISED IN ABSENCE OF PROPER ENVIRON CTL. OSHA REGS ALSO PERMIT OTHER NIOSH/MSHA APPR VD RESPS (NEG PRESS TYPE) UNDER (ING 7) Ventilation:MATERIAL SHOULD BE HANDLED OR TRANSFERRED IN AN APPROVED FUME HOOD OR WITH ADEQUATE VENTILATION. Protective Gloves:PROT GLOVES (BUTYL RUB, CPE, (SUPP DATA) Eye Protection:ANSI APPROVED CHEM WORKERS GOGGS . Other Protective Equipment:ANSI APPROVED EMERGENCY EYE WASH AND DELUGE SHOWER . Work Hygienic Practices:WASH THROUGHLY AFTER HANDLING. DO NOT TAKE INTERNALLY. Supplemental Safety and Health PROC:W/FED, STATE & LOC REGS ON REPORTING RELS. NEUT AGENT:ON SPILL-X PRODS CAN BE PROVIDED THROUGH MFR TECHNICAL SERVICE DEPT 609-354-9200. FOLLOWING MFR SPILL-X ABSORB IS REC FOR PROD:SX0863 FORMALD EHYDE SOLV SPILL TREATMENT KIT. PROT GLOVES:POLYURETHANE OR EQUIVALENT;
SILICONE POLYMER & SOLVENT;BENZENE (SARA 313)(VP=75@20C)(LD50=3800MG/KG RAT,, ETHYL SILICATE, ACETONE (SARA 313)(VP=186@20C), ISOPROPYL ALCOHOL (SARA 313)(VP=30@20C)(LD50=5840MG/KG ORAL, TOLUENE (SARA 313)(VP=22@20C)(ORAL LD50=5000MG/KG, N-BUTYL ALCOHOL (SARA 313)(VP=4.4@23C)(ORAL LD50=790MG/KG, SILANOL/STPD SILOXANE W/ME SILOXNS (NON-HAZ)(ORAL, VOC = 690 G/L; OXIDIZING AGENTS;HEAT, SPARKS, FLAME, OTHER IGNITION SOURCES;Respiratory Protection:NIOSH APPROVED. Ventilation:EXHAUST VENTILATION/MECHANICAL VENTILATION. Protective Gloves:RUBBER Eye Protection:SAFETY GLASSES/MONO GOGGLES. Other Protective Equipment:SHOWER, EYEWASH STATION, PROTECTIVE CLOTHING. Supplemental Safety and Health MORE INFORMATION FOR THIS MSDS ON FILE;
M-TYPE OIL-PACKED TAPE UNITS;MINERAL OIL, PETRO DISTILS, HYDROTREATED (SEV), HEAVY, ING 1:DISTIL). BP:HIGH, WIDE RANGE. SPEC GRAV:0.93, ING 2:ACETATE=1). APPEAR/ODOR:VISCOUS AMBER FLUID, LITTLE, TAPE. APPEAR/ODOR:YELLOW OR BLACK, NO ODOR.; OIL:INCOMPATIBLE W/STRONG OXIDIZERS TAPE:T APPLICABLE;;Respiratory Protection:NIOSH/MSHA APPROVED RESPIRATOR APPROPRIATE FOR EXPOSURE OF CONCERN . NOT NORMALLY REQUIRED. Ventilation:LOCAL EXHAUST:IF USED IN ENCLOSED AREA. Protective Gloves:IMPERVIOUS GLOVES . Eye Protection:ANSI APPROVED CHEM WORKERS GOGGS . Other Protective Equipment:EYE WASH FOUNTAIN & DELUGE SHOWER WHICH MEET ANSI DESIGN CRITERIA . Work Hygienic Practices:NO UNUSUAL PRECAUTIONS. Supplemental Safety and Health FIRST AID PROC:RINSED OUT UNTIL NO TASTE OF PRODUCT REMAINS;
CHEVRON NALED TECHNICAL;DIMETHYL-1,2-DIBROMO-2,2-DICHLOROETHYL PHOSPHATE (NALED); IRON OR ALKALINE MEDIA, ALUMINUM & MAGNESIUM;DO T EXPOSE TO DIRECT SUNLIGHT(MAY CAUSE SLOW DECOMP);Respiratory Protection:APPROVED RESPIRATOR FOR PESTICIDES OR SELF-CONT BRTHING APPAR. Ventilation:USE ADEQUATE VENTIL. TO KEEP MIST CONC. BELOW TLV Protective Gloves:NEOPRENE/RUBBER Eye Protection:CHEMICAL-SAFETY GOGGLES Other Protective Equipment:WASHING FACILITIES FOR EYES & SKIN SHOULD BE AVAILABLE Supplemental Safety and Health 225 BUSH STREET, SAN FRANCISCO, CALIF.	94104;
WD, NEOPRENE SYNTHETIC RUBBER;POLYCHLOROPRENE/POLYCHLOROBUTADIENE, (POLYCHLOROPRENE,; ;HEATING TO 392F (200C) OR HIGHER, HYDROGEN CHLORIDE IS EVOLVED AT THESE TEMPERATURES;Respiratory Protection:NIOSH/MSHA APPROVED RESPIRATOR WITH ORGANIC VAPOR CARTRIDGE SHOULD BE USED WHEN VAPORS OR FUMES ARE GENERATED. Ventilation:VENT TO MAINTAIN FUME & VAP LEV W/IN EST SAFE STANDARD. IF LOC EXHAUST IS BEING USED, A CAPTURE VELOCITY OF (SUPDAT) Protective Gloves:RUBBER GLOVES. Eye Protection:CHEMICAL WORKERS GOGGLES . Other Protective Equipment:CHEMICAL RESISTANT CLOTHING. Work Hygienic Practices:NONE SPECIFIED BY MANUFACTURER. Supplemental Safety and Health VENT:150-200 FPM IS RECOMMENDED;
NICKEL-CADMIUM BATTERY PACKS 48-11-0080;CADMIUM (SARA III), CADMIUM HYDROXIDE, NICKEL (SARA III), NICKEL HYDROXIDE (SARA III), POTASSIUM HYDROXIDE (SARA III), LITHIUM HYDROXIDE SOLUTION, NICKEL OXYHYDROXIDE; ACIDS, ALDEHYDES AND CARBOMATE COMPOUNDS;HEAT, OPEN FLAMES, SPARKS, MOISTURE;Respiratory Protection:UNNECESSARY DURING NORMAL USE. Ventilation:NA Protective Gloves:NOT REQUIRED DURING NORMAL USE. Eye Protection:NOT REQUIRED DURING NORMAL USE. Other Protective Equipment:NONE. Work Hygienic Practices:NA Supplemental Safety and Health NONE;
DIMETHYL KETONE, 2-PROPANONE, AX0120P;ACETONE (SARA 313) (CERCLA) (MAY CONTAIN INGREDIENT 2), BENZENE (SARA 313) (CERCLA), EXPLO HAZS:W/AIR. IGNIT MAY OCCUR @ TEMPS BELOW PUBLISHED, ING 3:& VAP/AIR CONT TIME & ARE INFLUENCED BY PRESS, ING 4:ESP IN PROC OPERATING UNDER VACUUM IF SUBJECTED TO, ING 5:UNDER ELEVATED PRESSURE IF SUDDEN ESCAPE OF VAPORS OR, RESP PROT:SPECIFIED CNDTNS (SEE YOUR SFTY EQUIP SUPP)., ING 7:IMPLEMENTED TO REDUCE EXPOSURE.; ACIDS, OXIDIZERS, POTASSIUM T-BUTOXIDE, NITRIC AND SULFURIC ACID MIXTURE, BROMINE, CHLORINE;HEAT, CONTACT WITH IGNITION SOURCES;Respiratory Protection:IF WORKPLACE EXPOSURE LIMIT(S) OF PROD/ANY COMPONENT IS EXCEEDED (SEE TLV/PEL), NIOSH/MSHA APPRVD AIR SUPP RESP IS ADVISED IN ABSENCE OF PROPER ENVIRON CTL. OSHA REGS ALSO PERMIT OTHER NIOSH/MSHA APPR VD RESPS (NEG PRESS TYPE) UNDER (ING 7) Ventilation:MATERIAL SHOULD BE HANDLED OR TRANSFERRED IN AN APPROVED FUME HOOD OR WITH ADEQUATE VENTILATION. Protective Gloves:PROT GLOVES (BUTYL RUB, CPE, (SUPP DATA) Eye Protection:ANSI APPROVED CHEM WORKERS GOGGS . Other Protective Equipment:ANSI APPROVED EMERGENCY EYE WASH AND DELUGE SHOWER . Work Hygienic Practices:WASH THROUGHLY AFTER HANDLING. DO NOT TAKE INTERNALLY. Supplemental Safety and Health PROC:W/FED, STATE & LOC REGS ON REPORTING RELS. NEUT AGENT:ON SPILL-X PRODS CAN BE PROVIDED THROUGH MFR TECHNICAL SERVICE DEPT 609-354-9200. FOLLOWING MFR SPILL-X ABSORB IS REC FOR PROD:SX0863 FORMALD EHYDE SOLV SPILL TREATMENT KIT. PROT GLOVES:POLYURETHANE OR EQUIVALENT;
CLEANING SOLUTION (CHROMIC ACID - SULF);SULFURIC ACID, CHROMIC ACID (SOLID OR SOLUTION), CRO3, CHROMIUM (VI), WATER; WATER, ORGANIC MATERIALS, COMBUSTIBLE MATERIALS, ALCOHOLS, ACIDS, METALS, SALTS ( );HEAT, FLAME;Respiratory Protection:SUPPLIED AIR RESPIRATOR W/FULL FACEPIECE, HELMET OR HOOD. SELF CONTAINED BREATHING APPARATUS W/FULL FACEPIECE. FIREFIGHTER: SCBA W/FULL FACEPIECE OPERATED IN PRESSURE DEMAND/OTHER POSITION PRESSURE MO DE. Ventilation:LOCAL EXHAUST Protective Gloves:REQUIRED Eye Protection:SPLASH PROOF/DUST RESISTANT GOGGLES Other Protective Equipment:FACESHIELD, EYE-WASH FOUNTAIN. Supplemental Safety and Health CON'T ON MATERIAL TO AVOID: FOR MORE INFORMATION SEE ORIGINAL MSDS. SOIL SPILL: DIG HOLDING AREA, DIKE, USING SOIL/SAND BAGS/FOAMED BARRIERS USE CURRENT POWDER, FLY ASH TO ABSORB. NEUTRALIZE W/SLAKED LIME, SODIUM BICARBONATE/CRUSHED LIMESTONE. AIR SPILL: KNOCK DOWN VAPOR W/WATER SPRAY;
CHEM AQUA MM-88;SODIUM HYDROXIDE (SARA III), SODIUM BICHROMATE (SARA III), PENTACHLOROPHENOL (SARA III), ISOPROPYL ALCOHOL (SARA III); ;;Respiratory Protection:USE NIOSH/MSHA APPRVD RESPIRATOR IF REQUIRED Ventilation:LOCAL EXHAUST TO KEEP BELOW TL;
WOC200264, WINTON OIL COLOURS LAMP BLACK 20;NON HAZARDOUS INGREDIENTS.; COMBUSTIBLE MATTER E.G., COTTON WASTE;;Respiratory Protection:NIOSH/MSHA APPROVED RESPIRATOR APPROPRIATE FOR EXPOSURE OF CONCERN . Protective Gloves:IMPERVIOUS GLOVES . Eye Protection:CHEMICAL WORKERS GOGGLES . Other Protective Equipment:USE BARRIER CREAMS. Work Hygienic Practices:NORMAL HYGIENE. Supplemental Safety and Health NONE SPECIFIED BY MANUFACTURER;
CHEM AQUA 8000;ORGANOPHOSPHONATE; ;;Respiratory Protection:MFR STATES NONE NECESSARY Protective Gloves:RUBBER Eye Protection:GOGGLES Supplemental Safety and Health;
KENIZE;SODIUM HYDROXIDE (SARA III), SODIUM SILICATE, PINE OIL, SODIUM ALKYL ARYL SULFONATE; ALUMINUM,ENAMELS,LACQUERS;;Respiratory Protection:NIOSH/MSHA APPROVED RESPIRATOR IF REQUIRED. Ventilation:SUFFICIENT VENT TO KEEP BELOW TLV. Protective Gloves:RUBBER Eye Protection:GOGGLES/FACE SHIELD Other Protective Equipment:APRON Supplemental Safety and Health PH: 13 AT 8 OZ/GAL;
CHEM AQUA 1500;POTASSIUM HYDROXIDE (SARA III), AMINO-TRIMETHYLENE PHOSPHONIC ACID; ;;Ventilation:LOCAL EXHAUST SUFFICIENT TOKEEP BELOW TLV. Supplemental Safety and Health;
INJEX (AEROSOL);PROPANE, XYLENE, DIMETHYLBENZENE, XYLOL, ACETONE, DIMETHYL KETONE, DICHLOROMETHANE (METHYLENE CHLORIDE) (SUSPECTED HUMAN; ;FLAMES OR HEAT;Ventilation:LOCAL EHXAUST Protective Gloves:RUBBER Eye Protection:SAFETY GLASSES Supplemental Safety and Health;
210-40 HI-HIDING WHITE, BAY COUNTRY INTERIOR (SUPDAT);STODDARD SOLVENT, PIGMENTS, VOLATILE ORGANIC CONTENT: 3.19-3.27, SUPP DATA: FROM FIRES SHOULD BE COOLED W/WATER TO PVNT, FIRST AID PROC: INDUCE VOMITING UNLESS ADVISED BY MD., SPILL PROC: HEALTH & POLLUTION CONTROL AGENCIES. CALL SPILL, RESP PROT: PARTICULATE & GAS & VAPOR. IN CONFINED AREAS,, ING 7: MAY ALSO BE NECESSARY IN ANY LATER MFG OPS IN WHICH, ING 8: FOLLOW RESPIRATOR MANUFACTURER'S DIRECTIONS FOR, VENT:IN VOLUME & PATTERN TO KEEP TLV OF MOST HAZARDOUS, ING 10: DECOMPOSITION PRODUCTS DURING WELDING OR FLAME, OTHER PREC: CNTNR. DO NOT WELD NEAR CNTNR. KEEP CNTNR, ING 12: IF ONE WERE TO ADD REDUCERS, THINNERS/OTHER, ING 13: COMPOSITIONS OF THESE PRODS & THEIR ATTENDANT, ING 14: ABOVE INFORMATION MAY NOT ADEQUATELY DESCRIBE THE, HAZ DECOMP PROD: AND CARBON DIOXIDE, AND OXIDES OF; THESE PRODUCTS ARE INCOMPATIBLE WITH STRONG ACIDS;AVOID EXPOS TO SPARKS, OPEN FLAME, HOT SURFACES & ALL SOURCES OF HEAT & IGNITION;Respiratory Protection:IN OUTDOOR/OPEN AREAS, USE NIOSH/MSHA APPRVD MECH FILTER RESP TO REMOVE SOLID AIRBORNE PARTICLES OF OVERSPRAY DURING SPRAY APPLIC. IN RESTRICTED VENT AREA, USE NIOSH/MSHA APPRVD CHEM-MECH FILTERS DESI GNED TO REMOVE A COMBINATION OF(SUPDAT) Ventilation:USE VENT AS REQD TO CONTROL VAP CONCS. AVOID PRLNGD/RPTD BRTHG OF VAPS. PROVIDE GENL DILUTION/LOC EXHST VENT (ING 10) Protective Gloves:NATURAL RUBBER/NEOPRENE/BUNA N/NITRILE. Eye Protection:ANSI APPRVD CHEM WORKERS GOGGS. Other Protective Equipment:ANSI APPRVD EMER EYEWASH & DELUGE SHOWER. APRON SHOULD BE WORN TO PVNT SKIN CONTACT. Work Hygienic Practices:WASH HANDS THORO BEFORE EATING & USING WASHROOM. REMOVE CONTAMD CLTHG IMMED & DO NOT WEAR IT UNTIL PROPERLY LAUNDERED. Supplemental Safety and Health TRADENAME/PART#: ALKYD SEMI-GLOSS ENAMEL. %VOLAT: 48.93-49.15. FIRE FIGHT PROC: OR EXPLOS WHEN EXPOSED TO EXTREME HEAT. IF WATER IS USED, FOG NOZZ ARE PREF. EXPLO HAZ: HOT SURFS, NEVER USE WELDING/CUT TING TORCH ON/NEAR CNTNR(EVEN EMPTY) BECAUSE PROD(EVEN RESIDUE) MAY IGNITE EXPLOS. CNTNRS EXPOSED TO INTENSE HEAT(ING 4);
S-750 ADHESIVE FOR RESILIENT TILE;TOLUENE (SARA III), VM&P NAPHTHA, WATER; STRONG OXIDIZING AGENTS;;Respiratory Protection:WITH ADEQUATE VENTILATION,RESPIRATORY EQUIPMENT SHOULD NOT BE NEEDED.IF ADEQUATE VENTILATION IS NOT AFFORDED,WEAR RESPIRATORY EQUIPMENT APPROVED FOR ORGANIC VAPORS. Ventilation:MECHANICAL AND OR GENERAL VENTILATION TO PREVENT AN ACCUMULATION OF SOLVENT VAPORS. Protective Gloves:IMPERVIOUS GLOVES OR LOOP-PILE GLOVES Eye Protection:SPECTACLE-TYPE SAFETY GLASSES Other Protective Equipment:EYE WASH FACILITIES. Supplemental Safety and Health PRODUCT IS CLASSIFIED AS A COMBUSTIBLE LIQUID.VAPORS ARE HEAVIER THAN AIR.USE PRECAUTIONS THAT ARE COMMON WITH THE SAFE HANDLING OF COMBUSTIBLE LIQUIDS;
WOC200275, WINTON OIL COLOURS LEMON YELLOW;NON HAZARDOUS INGREDIENTS.; COMBUSTIBLE MATTER E.G., COTTON WASTE;;Respiratory Protection:NIOSH/MSHA APPROVED RESPIRATOR APPROPRIATE FOR EXPOSURE OF CONCERN . Protective Gloves:IMPERVIOUS GLOVES . Eye Protection:CHEMICAL WORKERS GOGGLES . Other Protective Equipment:USE BARRIER CREAMS. Work Hygienic Practices:NORMAL HYGIENE. Supplemental Safety and Health NONE SPECIFIED BY MANUFACTURER;
NALCO 2527T BALL;METHYLENE BISTHIOCYANATE, BIS (TRIBUTYLTIN) OXIDE; ;;Respiratory Protection:DUST MASK IF DUSTING IS A PROBLEM Protective Gloves:RUBBER, GAUNTLE Eye Protection:SAFETY GOGGLES, FACESHIEL Other Protective Equipment:EYE WASH FOUNTAIN, IMPERVIOUS APRON Supplemental Safety and Health 2901 BUTTERFIELD ROAD, OAK BROOK, ILLINOIS 60521;
TT-L-20A, #34088 OLIVE DRAB, #700G132;XYLENES (O-,M-,P- ISOMERS) (SARA 313) (CERCLA) (VP = 5.1 @, METHYL ISOBUTYL KETONE (HEXONE) (SARA 313) (CERCLA) (VP =, PROPYLENE GLYCOL MONOMETHYL ETHER ACETATE (VP = 3.7 @ 68F), CELLULOSE NITRATE, ISOPROPYL ALCOHOL (SARA 313) (VP = 90 @ 68F), ALIPHATIC PETROLEUM DISTILLATES (SARA 313) (VP = 15 @ 100F), METHYL ETHYL KETONE (2-BUTANONE) (MEK) (SARA 313) (CERCLA), DI-SEC-OCTYL PHTHALATE (DI-2-ETHYLHEXYLPHTHALATE) (SARA, MAGNESIUM SILICATE; STRONG OXIDIZING AGENTS;IGNITION SOURCES;Respiratory Protection:USE MSHA/NIOSH APPROVED UNITS. USE UNITS PER CURRENT 29 CFR 1910.134 REGULATIONS & FOLLOW MANUFACTURERS' INSTRUCTIONS & WARNINGS. AIR PURIFYING OV/FILTER UNITS MAY BE ACCEPTABLE. Ventilation:LOCAL AND MECHANICAL EXHAUST. Protective Gloves:RUBBER GLOVES Eye Protection:SAFETY GLASSES W/SIDE SHIELDS OR GOGGLES Other Protective Equipment:EYE BATH AND SAFETY SHOWER. Work Hygienic Practices:MAINTAIN GOOD PERSON HYGIENE. DO NOT USE IN CONFINED AREAS WITHOUT ADEQUATE VENTILATION. Supplemental Safety and Health NK;
3937 SPRED HOUSE DURA-GLOSS ACRYLIC LATEX STRATFORD BROWN;1,2-ETHANEDIOL, PROPANOIC ACID, 2-METHYL-, MONOESTER WITH, WATER, CARBON BLACK, C.I. PIGMENT YELLOW 42, IRON OXIDE, ACRYLIC COPOLYMER; OXIDIZERS, ACIDS, REDUCING AGENTS, BASES ALKALIES ALUMINUM, ZINC, HYPOCHLORITES, HYDRAZIDES, HALOGENATED COMPOUNDS, MAGNESIUM, CAUSTICS, SODIUM, POTASSIUM, NITRATES CHLORINATED RUBBER;ELEVATED TEMPERATURES, CONTACT WITH OXIDIZING AGENTS, CONTACT WITH ALUMINUM OR ZINC, STORAGE NEAR ACIDS, FREEZING, SPARKS, OPEN FLAME, IGNITION SOURCES;Respiratory Protection:WHERE RESPIRATORY PROTECTION IS REQUIRED, USE ONLY NIOSH/MSHA APPROVED RESPIRATORS IN ACCORDANCE WITH OSHA STANDARD 29 CFR 1910.134. Ventilation:PROVIDE DILUTION VENTILATION OR LOCAL EXHAUST TO PREVENT BUILD-UP OF VAPORS. Protective Gloves:IMPERVIOUS GLOVES Eye Protection:SAFETY GLASSES OR GOGGLES Other Protective Equipment:IMPERVIOUS CLOTHING, APRON Supplemental Safety and Health WT/GAL: 8.85;
ENIFE-C1, COVERED ELECTRODES FOR SMAW;NICKEL, POTASSIUM SILICATE, SODIUM SILICATE, CHROMIUM, IRON, MANGANESE, MOLYBDENUM, COLUMBIUM, SILICON, TITANIUM, GRAPHITE, CALCIUM CARBONATE, CALCIUM FLUORIDE (CAS # 14542-32-5 INVALID), STRONTIUM CARBONATE, CRYOLITE, COPPER, POTASSIUM TITANATE, TITANIUM DIOXIDE; ;;Respiratory Protection:USE RESPIRABLE FUME RESPIRATORY OR AIR SUPPLEID RESPIRATOR WHEN WELDING IN CONFINED SPACE OR WHERE LOCAL EXHAUST OR VENTILATION DOES NOT KEEP EXPOSURE BELOW THE RECOMMENDED EXPOSURE LIMIT. Ventilation:USE ENOUGH VENTILATION, LOCAL EXHAUST AT THE ARC, OR BOTH, TO KEEP THE FUMES AND GASES FROM THE WORKERS BREATHING ZONE AND THE GENERAL AREA. Protective Gloves:WELDER'S GLOVES Eye Protection:HELMET OR USE FACE SHIELD WITH FILTER LENS. Other Protective Equipment:PROVIDE SCREENS AND FLASH GOGGLES, IF NECESSARY TO SHIELD OTHERS. WEAR HEAD, HAND AND BODY PROTECTION WHICH HELP TO PREVENT INJURY FROM RADIATION, SPARKS AND ELECTRICAL SHOCK. Work Hygienic Practices:NOT PROVIDED Supplemental Safety and Health TRAIN THE WELDER TO KEEP HIS HEAD OUT OF THE FUMES. TRAIN THE WELDER NOT TO TOUCH LIVE ELECTRICAL PARTS AND TO INSULATE HIMSELF FROM WORK AND THE GROUND;
GLASS CLEANER (AEROSOL), GC-1;ETHYL ALCOHOL (ETHANOL), ETHANOL, 2-BUTOXY-, (2-BUTOXYETHANOL), HYDROCARBON PROPELLANT; OXIDIZING AGENTS;;Respiratory Protection:IF TLV IS EXCEEDED, WEAR NIOSH/MSHA APPROVED RESPIRATOR. Ventilation:USE WITH ADEQUATE VENTILATION (GENERAL). Protective Gloves:RUBBER GLOVES. Eye Protection:ANSI APPRVD CHEM WORKERS GOGGS . Other Protective Equipment:RUBBER APRON. EMERGENCY EYEWASH & DELUGE SHOWER MEETING ANSI DESIGN CRITERIA . Work Hygienic Practices:NONE SPECIFIED BY MANUFACTURER. Supplemental Safety and Health NONE SPECIFIED BY MANUFACTURER;
TOLUOL, METHYLBENZENE, TX0750;TOLUENE (SARA 313) (CERCLA); OXIDIZERS, STRONG MINERAL ACIDS;HEAT, CONTACT W/IGNITION SOURCE;Respiratory Protection:IF WORKPLACE EXPOS LIM(S) OF PROD/ANY COMPONENT IS EXCEEDED, A NIOSH/MSHA APPRVD AIR SUPPLIED RESP IS ADVISED IN ABSENCE OF PROPER ENVIRON CONTROL. OSHA REGS ALSO PERMIT OTHER NIOSH/MSHA APPRVD RESPS( NEGATIVE PRESS TYPE) UNDER SPEC(SUPDAT) Ventilation:ENGINEERING &/ADMIN CONTROLS SHOULD BE IMPLEMENTED TO REDUCE EXPOS. MATL SHOULD BE HANDLED/TRANS IN APPRVD FUME (SUPDAT) Protective Gloves:VITON/POLYURETHANE/EQUIVALENT GLOVES. Eye Protection:ANSI APPRVD CHEM WORKERS GOGGS. Other Protective Equipment:EMERGENCY EYEWASH & DELUGE SHOWER MEETING ANSI DESIGN CRITERIA. Work Hygienic Practices:WASH THORO AFTER HNDLG. DO NOT TAKE INTERNALLY. Supplemental Safety and Health SPILL PROC: CNTNRIZE FOR PROPER DISP AS DESCRIBED UNDER DISPOSAL. RESP PROT: CONDITIONS (SEE YOUR SAFETY EQUIPMENT SUPPLIER). VENT: HOOD OR W/ADEQUATE VENTILATION;
XO-32 XO-RUST ENAMEL;XYLENE, DIMETHYLBENZENE, XYLOL (IARC - GROUP 3) *97-1*, TOLUENE (IARC CARC- GROUP 3) *97-1*, ACETONE, DIMETHYL KETONE, 2-PROPANONE *97-1*, HYDROCARBON PROPELLANT, PETROLEUM GASES LIQUIFIED, GROG, CALCIUM-BARIUM PHOSPHOSILICATE, ALUMINUM SILICATE; STRONG OXIDIZING AGENTS;HEAT, SPARKS, OPEN FLAME, TEMPS >120F & OTHER IGNITION SOURCES;Respiratory Protection:WEAR A NIOSH/MSHA APPROVED AIR SUPPLIED RESPIRATOR IF TLVS ARE EXCEEDED. WEAR AN APPROVED MECHANICAL FILTER TO REMOVE SOLID AIRBORNE PARTICLES OF OVERSPRAY DURING SPRAY APPLICATION. Ventilation:MECHANICAL (GENERAL)/LOCAL EXHAUST: SUFFICIENT TO MAINTAIN EXPOSURE <TLVS. Protective Gloves:REQUIRED Eye Protection:SAFETY GLASSES Other Protective Equipment:IMPERVIOUS CLOTHING & BOOTS Work Hygienic Practices:DON'T REUSE CONTAMINATED CLOTHING. WASH THOROUGHLY AFTER HANDLING. Supplemental Safety and Health;
Loading Solution, E334;formamide; ;Reacts with strong acids and alkali;Respiratory Protection:Not required. Protective Gloves:Protective gloves. Eye Protection:Goggles recommended during refilling. Work Hygienic Practices:Keep away from foodstuffs, beverages and feed. Immediately remove all soiled and contaminated clothing Wash hands before breaks and at the end of work. Store protective clothing separately. Supplemental Safety and Health;
3979 SPRED HOUSE DURA-GLOSS FINISH ACRYLIC LATEX PAINT-BLACK;1,2-ETHANEDIOL, PROPANOIC ACID, 2-METHYL-, MONOESTER WITH, ACRYLIC COPOLYMER, WATER, CARBON BLACK; OXIDIZERS, ACIDS, REDUCING AGENTS, BASES ALKALIES ALUMINUM, ZINC, HYPOCHLORITES, HYDRAZIDES, HALOGENATED COMPOUNDS, MAGNESIUM, CAUSTICS, SODIUM, POTASSIUM, NITRATES CHLORINATED RUBBER;ELEVATED TEMPERATURES, CONTACT WITH OXIDIZING AGENTS, CONTACT WITH ALUMINUM OR ZINC, STORAGE NEAR ACIDS, FREEZING, SPARKS, OPEN FLAME, IGNITION SOURCES;Respiratory Protection:WHERE RESPIRATORY PROTECTION IS REQUIRED, USE ONLY NIOSH/MSHA APPROVED RESPIRATORS IN ACCORDANCE WITH OSHA STANDARD 29 CFR 1910.134. Ventilation:PROVIDE DILUTION VENTILATION OR LOCAL EXHAUST TO PREVENT BUILD-UP OF VAPORS. Protective Gloves:IMPERVIOUS GLOVES Eye Protection:SAFETY GLASSES OR GOGGLES Other Protective Equipment:IMPERVIOUS CLOTHING, APRON Supplemental Safety and Health WT/GAL: 8.69;
28023, PHOTOFIX XPF-224 FIXER/REPLENISHER;ACETIC ACID, WATER, AMMONIUM THIOSULFATE, SODIUM SULFITE; STRONG ACIDS, STRONG BASES;;Respiratory Protection:SHOULD NOT BE NECESSARY UNDER NORMAL CONDITIONS. IF EXPOSED TO VAPORS THAT EXCEED TLV OR PEL, WEAR APPROVED VAPOR RESPIRATOR. Ventilation:GOOD LOCAL MECHANICAL VENTILATION SHOULD BE SUFFICIENT. Protective Gloves:IMPERVIOUS Eye Protection:PROTECTIVE GOGGLES. Other Protective Equipment:AS NECESSARY TO PREVENT SKIN CONTACT. EYEWASH FACILITIES IN VICINITY OF USE. Work Hygienic Practices:NOT PROVIDED Supplemental Safety and Health ABBREVIATION: N/A;
SUNISO 4GS REFRIGERATION OIL;MINERAL OIL; OXIDIZERS;IGNITION SOURCES;Ventilation:LOCAL EXHAUST VENTILATION RECOMMENDED. Protective Gloves:USE GLOVES TO PREVENT PROLONGED SKIN CONTACT. Supplemental Safety and Health CAT NO.: L317, L319, L322, L325. EMERGENCY OVERVIEW: CAUTION! EYE AND SKIN IRRITANT. HARMFUL IF SWALLOWED;
